SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyIncome_NA,NumberOfDependents_NA,TotalPastDueEvents,HasDependents,HasRealEstateLoan,HighRevolvingUtilization,DebtRatioAboveOne,IncomePerDependent,ApproxMonthlyDebt,LogMonthlyIncome
1,0.043149829,42,0,0.468318661,9200.0,16,0,6,0,3.0,0,0,0,1,1,0,0,2300.0,4308.5316812,9.12706745278236
0,0.116788186,35,0,0.142764691,7725.0,14,0,0,0,3.0,0,0,0,1,0,0,0,1931.25,1102.857237975,8.952346543226227
0,0.045428054,36,0,0.351272016,1021.0,6,0,0,0,0.0,0,0,0,0,0,0,0,1021.0,358.64872833600003,6.92951677076365
0,0.395656916,49,1,0.475054682,9600.0,25,0,4,0,1.0,0,0,1,1,1,0,0,4800.0,4560.5249472000005,9.169622538697624
0,0.975024442,41,3,0.974304069,1400.0,8,0,1,1,0.0,0,0,4,0,1,0,0,1400.0,1364.0256966,7.244941546337007
0,0.00807842,77,0,0.111608475,3350.0,6,0,0,0,0.0,0,0,0,0,0,0,0,3350.0,373.88839125,8.11701408773731
0,0.446043165,38,0,0.129646985,3200.0,4,0,0,0,1.0,0,0,0,1,0,0,0,1600.0,414.870352,8.071218539969863
0,0.120575885,27,0,0.027758501,1440.0,1,0,0,0,0.0,0,0,0,0,0,0,0,1440.0,39.972241440000005,7.273092595999522
0,0.705549075,55,0,0.542308902,3178.0,4,0,1,0,0.0,0,0,0,0,1,0,0,3178.0,1723.4576905560002,8.064321960910803
0,0.02043092,63,0,0.156695606,19004.0,7,0,2,0,1.0,0,0,0,1,1,0,0,9502.0,2977.843296424,9.85245738142335
0,0.005240192,46,0,0.082295885,20000.0,8,0,0,0,3.0,0,0,0,1,0,0,0,5000.0,1645.9177,9.90353755128617
0,0.099469248,46,1,0.048337333,2916.0,16,0,0,0,0.0,0,0,1,0,0,0,0,2916.0,140.951663028,7.978310969867722
0,0.303669418,52,1,0.747412629,6666.0,19,0,2,0,4.0,0,0,1,1,1,0,0,1333.2,4982.252584914,8.80492526261806
1,0.795958848,48,1,0.083058796,25800.0,9,2,1,0,1.0,0,0,3,1,1,0,0,12900.0,2142.9169368000003,10.158168529848494
0,0.004789222,37,0,0.223510596,2500.0,5,0,0,0,2.0,0,0,0,1,0,0,0,833.3333333333334,558.77649,7.824445930877619
0,0.242903481,43,0,0.177465872,5200.0,7,0,0,0,2.0,0,0,0,1,0,0,0,1733.3333333333333,922.8225344,8.556606193773073
0,0.823176823,23,0,0.03665852,4500.0,3,0,0,0,0.0,0,0,0,0,0,0,0,4500.0,164.96334,8.412054873292933
0,0.007824902,67,0,0.045124218,5916.0,18,0,0,0,0.0,0,0,0,0,0,0,0,5916.0,266.954873688,8.685584842676693
1,0.9999999,27,98,0.0,2326.4621343458384,0,98,0,98,0.0,1,0,294,0,0,0,0,2326.4621343458384,0.0,7.752533740209362
0,0.050283119,51,0,0.224629228,6000.0,12,0,1,0,2.0,0,0,0,1,1,0,0,2000.0,1347.7753679999998,8.699681400989514
0,0.787294284,63,1,0.163532196,8028.0,13,0,1,0,0.0,0,0,1,0,1,0,0,8028.0,1312.836469488,8.990815266184685
0,0.042831549,50,0,1678.0,0.0,8,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.70651862,45,0,0.978609626,2617.0,15,0,1,0,0.0,0,0,0,0,1,0,0,2617.0,2561.021391242,7.870165946469845
0,0.157115281,81,1,0.124025829,4490.0,12,0,0,0,0.0,0,0,1,0,0,0,0,4490.0,556.87597221,8.409830673087738
0,0.056773468,81,0,1319.0,0.0,4,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.533077115,39,0,0.545670225,5900.0,11,0,2,0,0.0,0,0,0,0,1,0,0,5900.0,3219.4543275,8.682877107057168
0,0.01356339,73,0,0.001759859,12500.0,6,0,0,0,1.0,0,0,0,1,0,0,0,6250.0,21.9982375,9.433563920090563
0,0.942749201,66,0,0.350473802,7175.0,9,1,1,0,0.0,0,0,1,0,1,0,0,7175.0,2514.64952935,8.878497403738631
0,0.403674698,39,0,0.746708882,6000.0,8,0,2,0,3.0,0,0,0,1,1,0,0,1500.0,4480.253291999999,8.699681400989514
0,0.956252187,36,0,0.206163522,7949.0,8,0,0,0,2.0,0,0,0,1,0,0,0,2649.6666666666665,1638.793836378,8.980927207648378
0,0.916441462,39,0,0.305070622,24000.0,11,0,2,0,0.0,0,0,0,0,1,0,0,24000.0,7321.694928,10.085850775128716
0,0.089257082,63,0,0.202994843,10083.0,7,0,2,0,1.0,0,0,0,1,1,0,0,5041.5,2046.797001969,9.218705288307811
0,0.053185539,52,0,0.691123188,4415.0,13,0,1,0,0.0,0,0,0,0,1,0,0,4415.0,3051.3088750200004,8.392989587956931
0,0.243237193,39,0,0.571154373,3646.0,14,0,1,0,0.0,0,0,0,0,1,0,0,3646.0,2082.428843958,8.20166019080868
1,0.085143054,43,0,7.0,5.096744330698825,1,1,0,1,0.0,1,0,2,0,0,0,1,5.096744330698825,35.677210314891774,1.807754912423154
0,0.377303266,37,0,0.377719247,10250.0,12,0,2,0,2.0,0,0,0,1,1,0,0,3416.6666666666665,3871.62228175,9.235130540783402
0,0.043468684,57,0,0.922080452,10266.0,22,0,5,0,2.0,0,0,0,1,1,0,0,3422.0,9466.077920232,9.236690147298964
0,0.767423127,43,0,0.214761239,24333.0,20,0,2,0,4.0,0,0,0,1,1,0,0,4866.6,5225.785228586999,10.099629828347394
0,0.023268748,56,2,0.482088309,3600.0,12,0,3,0,2.0,0,0,2,1,1,0,0,1200.0,1735.5179124,8.188966863648876
0,0.855310639,47,0,6262.0,0.0,5,0,1,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.222539929,53,0,0.483476812,3600.0,5,0,1,0,1.0,0,0,0,1,1,0,0,1800.0,1740.5165232,8.188966863648876
0,0.046876276,62,0,0.376524695,5000.0,8,0,2,0,1.0,0,0,0,1,1,0,0,2500.0,1882.623475,8.517393171418904
0,0.522681976,65,0,0.262086896,20000.0,22,0,5,0,1.0,0,0,0,1,1,0,0,10000.0,5241.7379200000005,9.90353755128617
0,0.971730637,25,2,0.536181943,1450.0,6,0,0,0,0.0,0,0,2,0,0,0,0,1450.0,777.46381735,7.280008252884188
0,0.9999999,43,0,0.358060418,14167.0,9,0,3,0,2.0,0,0,0,1,1,0,0,4722.333333333333,5072.641941806,9.55874117946267
0,0.390626626,82,0,0.099459135,6655.0,8,0,0,0,0.0,0,0,0,0,0,0,0,6655.0,661.900543425,8.803273982501045
0,0.9999999,62,0,0.481716236,2050.0,1,0,0,0,0.0,0,0,0,0,0,0,0,2050.0,987.5182838,7.62608275807238
0,0.010818081,70,0,0.11746737,3600.0,5,0,0,0,0.0,0,0,0,0,0,0,0,3600.0,422.882532,8.188966863648876
0,0.455699738,45,0,0.486102779,5000.0,9,0,3,0,2.0,0,0,0,1,1,0,0,1666.6666666666667,2430.513895,8.517393171418904
0,0.187401004,37,0,0.408706353,6500.0,8,0,1,0,1.0,0,0,0,1,1,0,0,3250.0,2656.5912945,8.77971129020447
0,0.742661238,41,0,0.088257405,6650.0,6,0,0,0,1.0,0,0,0,1,0,0,0,3325.0,586.91174325,8.802522498284421
0,0.001651771,90,1,0.000799872,6250.0,8,0,0,0,0.0,0,0,1,0,0,0,0,6250.0,4.9992,8.740496729931813
0,0.9999999,75,0,0.110406196,12136.0,2,0,2,0,0.0,0,0,0,0,1,0,0,12136.0,1339.889594656,9.40401391710636
0,0.046659732,39,0,677.0,0.0,8,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.0,67,0,1176.0,0.0,5,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.491642458,41,0,2847.0,0.0,11,0,1,1,2.0,0,0,1,1,1,0,1,0.0,0.0,0.0
0,0.012334065,85,0,0.003614854,3042.0,11,0,0,0,0.0,0,0,0,0,0,0,0,3042.0,10.996385868,8.02059914989697
0,0.101989967,38,0,672.0,0.0,6,0,0,0,2.0,1,0,0,1,0,0,1,0.0,0.0,0.0
0,0.061993112,46,0,0.007236545,2210.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2210.0,15.99276445,7.701200180857446
0,0.947787329,49,0,4574.0,0.0,11,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.098910809,54,0,0.152445834,8953.0,11,0,1,0,0.0,0,0,0,0,1,0,0,8953.0,1364.847551802,9.09985563880091
0,0.732394595,54,2,0.443452827,13333.0,10,0,2,0,2.0,0,0,2,1,1,0,0,4444.333333333333,5912.556542391,9.498072443178003
0,0.029189519,73,0,0.551935066,8500.0,12,0,3,0,1.0,0,0,0,1,1,0,0,4250.0,4691.448061,9.04793908261736
0,0.052924791,38,0,0.070281733,3300.0,10,0,0,0,2.0,0,0,0,1,0,0,0,1100.0,231.9297189,8.101980731853192
0,0.113151831,64,0,0.179856115,833.0,4,0,0,0,0.0,0,0,0,0,0,0,0,833.0,149.820143795,6.726233402358747
0,0.066833664,57,0,0.830774152,3125.0,29,0,2,0,1.0,0,0,0,1,1,0,0,1562.5,2596.169225,8.047509510981422
0,0.011605092,60,0,0.325530035,13583.0,11,0,1,0,0.0,0,0,0,0,1,0,0,13583.0,4421.674465405,9.516647908551128
1,0.612599337,51,0,0.521018931,7183.0,14,0,3,0,2.0,0,0,0,1,1,0,0,2394.333333333333,3742.478981373,8.879611609982035
0,0.9999999,28,0,540.0,0.0,1,5,0,1,0.0,1,0,6,0,0,0,1,0.0,0.0,0.0
0,0.050114053,46,0,0.403433476,698.0,10,0,0,0,2.0,0,0,0,1,0,0,0,232.66666666666663,281.596566248,6.54965074223381
0,0.695566744,62,0,0.745272767,4600.0,13,0,1,0,1.0,0,0,0,1,1,0,0,2300.0,3428.2547282,8.434028950155469
0,0.662972015,46,1,0.179934294,3956.0,4,0,0,0,0.0,0,0,1,0,0,0,0,3956.0,711.820067064,8.283241441385425
0,0.016071936,59,0,1389.0,0.0,10,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.49359096,53,0,2349.0,0.0,6,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.683217698,43,0,0.170753237,10195.0,5,0,0,0,0.0,0,0,0,0,0,0,0,10195.0,1740.829251215,9.229750765496004
0,0.0,32,0,4255.0,0.0,12,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.878671775,38,1,0.175058924,4666.0,4,2,0,5,0.0,0,0,8,0,0,0,0,4666.0,816.824939384,8.448271745949816
0,0.8300068,71,1,0.229781772,3115.0,9,0,0,0,0.0,0,0,1,0,0,0,0,3115.0,715.7702197799999,8.044305406990638
0,0.027418765,59,0,0.004110654,9000.0,7,0,0,0,0.0,0,0,0,0,0,0,0,9000.0,36.995886,9.105090961257083
0,0.764780115,37,0,0.640262193,9000.0,11,0,3,0,3.0,0,0,0,1,1,0,0,2250.0,5762.359737,9.105090961257083
0,0.527246734,42,0,0.261062784,10575.0,6,0,0,0,3.0,0,0,0,1,0,0,0,2643.75,2760.7389408,9.266342562091468
0,0.0,33,0,0.054868141,8000.0,5,0,0,0,0.0,0,0,0,0,0,0,0,8000.0,438.945128,8.987321812850125
0,0.40596395,50,2,0.943392466,5016.0,8,0,3,0,0.0,0,0,2,0,1,0,0,5016.0,4732.056609456,8.520587424484253
0,0.037764907,78,0,0.006504879,7993.0,2,0,0,0,0.0,0,0,0,0,0,0,0,7993.0,51.993497847,8.986446539271268
0,0.050359793,61,0,0.659336265,2500.0,15,0,1,0,1.0,0,0,0,1,1,0,0,1250.0,1648.3406625,7.824445930877619
0,0.522318454,42,0,0.030890805,4175.0,6,1,0,0,1.0,0,0,1,1,0,0,0,2087.5,128.969110875,8.337109129562474
0,0.054143358,60,0,0.20217901,7250.0,13,0,1,0,1.0,0,0,0,1,1,0,0,3625.0,1465.7978225,8.888894669371593
0,0.021316387,54,0,0.144965484,4200.0,11,0,1,0,2.0,0,0,0,1,1,0,0,1400.0,608.8550328,8.343077871169383
0,0.295404345,40,0,0.75256186,4000.0,12,0,2,0,0.0,0,0,0,0,1,0,0,4000.0,3010.24744,8.294299608857235
1,0.396461935,59,0,0.827879581,4583.0,16,0,0,1,1.0,0,0,1,1,0,0,0,2291.5,3794.172119723,8.430327258394575
0,0.018628903,77,0,0.288713911,8000.0,15,0,2,0,1.0,0,0,0,1,1,0,0,4000.0,2309.711288,8.987321812850125
0,0.012627781,47,1,5227.0,0.0,18,0,4,0,0.0,1,0,1,0,1,0,1,0.0,0.0,0.0
0,0.114691625,60,0,0.790067179,4167.0,14,0,2,0,1.0,0,0,0,1,1,0,0,2083.5,3292.209934893,8.335191583433202
0,0.057493156,59,0,0.200486027,2468.0,3,0,0,0,0.0,0,0,0,0,0,0,0,2468.0,494.799514636,7.81156848934518
0,0.041044446,64,0,173.0,0.0,6,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.788853347,51,1,0.374971455,4378.0,6,0,0,0,0.0,0,0,1,0,0,0,0,4378.0,1641.62502999,8.384575666801398
0,0.039248038,67,0,2865.0,0.0,8,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
1,0.402866507,75,0,580.0,0.0,4,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.013781568,67,0,0.00439912,5000.0,9,0,0,0,0.0,0,0,0,0,0,0,0,5000.0,21.995600000000003,8.517393171418904
0,0.28238823,45,0,0.323256751,2480.0,6,0,0,0,0.0,0,0,0,0,0,0,0,2480.0,801.67674248,7.816416983691801
0,0.299283453,44,0,0.237351655,1600.0,7,0,0,0,0.0,0,0,0,0,0,0,0,1600.0,379.762648,7.378383712996714
0,0.222986737,62,0,1339.0,0.0,18,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.9999999,85,0,77.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.171792728,38,0,0.292906717,8500.0,8,0,2,0,3.0,0,0,0,1,1,0,0,2125.0,2489.7070945,9.04793908261736
0,0.817539246,56,0,0.57002149,5583.0,10,0,2,0,0.0,0,0,0,0,1,0,0,5583.0,3182.4299786700003,8.627660644442209
0,0.222591362,39,0,0.055588882,5000.0,1,3,0,0,0.0,0,0,3,0,0,0,0,5000.0,277.94441,8.517393171418904
0,0.444920595,48,0,0.234833416,8043.0,8,0,2,0,2.0,0,0,0,1,1,0,0,2681.0,1888.765164888,8.992681750892542
0,0.029313284,59,0,0.193300419,16000.0,27,0,2,0,1.0,0,0,0,1,1,0,0,8000.0,3092.806704,9.680406499268877
0,0.9999999,69,0,0.07294534,5085.0,4,0,0,0,0.0,0,0,0,0,0,0,0,5085.0,370.9270539,8.534246945982066
0,0.916215355,46,0,0.568571968,5300.0,4,0,1,0,2.0,0,0,0,1,1,0,0,1766.6666666666667,3013.4314304,8.575650760987806
0,0.27864322,71,0,0.194626775,6550.0,18,0,1,0,1.0,0,0,0,1,1,0,0,3275.0,1274.80537625,8.787372988731876
0,0.423106419,66,0,0.404249292,10589.0,14,0,2,0,0.0,0,0,0,0,1,0,0,10589.0,4280.595752988,9.267665438595452
0,0.039285313,62,0,0.17820882,6598.0,8,0,1,0,1.0,0,0,0,1,1,0,0,3299.0,1175.82179436,8.794673401383422
0,0.000864369,41,0,0.000121936,8200.0,4,0,0,0,2.0,0,0,0,1,0,0,0,2733.333333333333,0.9998752,9.012011377036412
0,0.072859679,51,1,0.060911381,4366.0,6,0,0,0,3.0,0,0,1,1,0,0,0,1091.5,265.939089446,8.381831553485561
0,0.043461204,76,0,0.020296548,8227.0,8,0,0,0,0.0,0,0,0,0,0,0,0,8227.0,166.979700396,9.015298250772847
0,0.2299213,45,0,0.623506462,4100.0,20,0,2,0,2.0,0,0,0,1,1,0,0,1366.6666666666667,2556.3764942000003,8.31898612539206
0,0.162107774,47,0,0.448405896,8750.0,6,0,2,0,0.0,0,0,0,0,1,0,0,8750.0,3923.55159,9.076923258535832
0,0.230087188,30,0,0.034557235,4166.0,5,1,0,0,0.0,0,0,1,0,0,0,0,4166.0,143.96544101,8.334951631422454
1,1.078986836,52,5,0.574371746,4416.0,11,0,1,3,0.0,0,0,8,0,1,1,0,4416.0,2536.425630336,8.393216011596527
0,0.055630905,44,0,0.099129098,3903.0,4,0,0,0,3.0,0,0,0,1,0,0,0,975.75,386.900869494,8.269756947532983
0,0.0,31,0,0.18647669,8000.0,10,0,1,0,0.0,0,0,0,0,1,0,0,8000.0,1491.81352,8.987321812850125
0,0.00678492,70,0,468.0,0.0,9,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.030705017,63,0,0.006266249,15000.0,8,0,0,0,0.0,0,0,0,0,0,0,0,15000.0,93.993735,9.61587214452889
0,0.022796322,76,0,0.004226044,10174.0,6,0,0,0,0.0,0,0,0,0,0,0,0,10174.0,42.995771656,9.227689010310796
0,0.014032866,52,0,1620.0,0.0,5,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.025899353,43,0,0.336095847,11100.0,8,0,2,0,0.0,0,0,0,0,1,0,0,11100.0,3730.6639017,9.314790473332646
0,0.08837454,78,0,0.009057971,551.0,1,0,0,0,0.0,0,0,0,0,0,0,0,551.0,4.990942021,6.313548046277095
0,0.314611179,54,0,0.388048956,12500.0,16,0,2,0,1.0,0,0,0,1,1,0,0,6250.0,4850.61195,9.433563920090563
0,0.9999999,36,0,0.0,3489.459427518598,0,1,0,0,0.0,1,0,1,0,0,0,0,3489.459427518598,0.0,8.157788647655348
0,0.0,47,0,6875.0,0.0,8,0,3,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.188544494,88,0,0.168776371,236.0,4,0,0,0,0.0,0,0,0,0,0,0,0,236.0,39.831223556000005,5.468060141135132
0,0.297802094,61,0,0.517096265,1900.0,13,0,1,0,0.0,0,0,0,0,1,0,0,1900.0,982.4829035,7.550135342488429
0,0.111897127,41,0,1.539292142,5000.0,13,0,9,0,0.0,0,0,0,0,1,0,1,5000.0,7696.46071,8.517393171418904
0,0.031702309,81,0,0.178098117,4300.0,9,0,1,0,0.0,0,0,0,0,1,0,0,4300.0,765.8219031,8.366602832783736
0,0.227352028,43,0,0.044547773,13333.0,5,0,0,0,1.0,0,0,0,1,0,0,0,6666.5,593.955457409,9.498072443178003
0,0.000431639,75,0,0.367014342,6135.0,7,0,2,0,1.0,0,0,0,1,1,0,0,3067.5,2251.63298817,8.721928343047091
0,0.964711072,24,0,0.184915947,2200.0,6,0,0,0,1.0,0,0,0,1,0,0,0,1100.0,406.8150834,7.696667081526462
0,0.855350762,63,1,2532.0,0.0,10,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0.0,0.0
0,0.099270471,43,0,0.557408109,7916.0,9,0,2,0,2.0,0,0,0,1,1,0,0,2638.6666666666665,4412.442590844001,8.976767625171433
0,0.0,68,0,1817.0,0.0,5,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.008132249,90,0,1.0,1.0162668579703382,1,0,0,0,0.0,1,1,0,0,0,0,0,1.0162668579703382,1.0162668579703382,0.7012477114739528
0,0.0,71,0,0.295326283,18250.0,22,0,6,0,1.0,0,0,0,1,1,0,0,9125.0,5389.70466475,9.81197515203002
0,0.008288039,45,0,0.141591287,10833.0,12,0,2,0,0.0,0,0,0,0,1,0,0,10833.0,1533.8584120710002,9.290444616217844
1,0.675398441,67,0,0.926267578,15501.0,29,0,7,0,0.0,0,0,0,0,1,0,0,15501.0,14358.073726578,9.648724326841457
0,0.063587283,29,0,0.041844103,5400.0,2,0,0,1,2.0,0,0,1,1,0,0,0,1800.0,225.9581562,8.594339400592892
0,0.032184642,55,0,1746.0,0.0,15,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.001597539,56,0,646.0,0.0,2,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.9999999,59,1,0.00277883,7916.0,4,0,0,0,1.0,0,0,1,1,0,0,0,3958.0,21.99721828,8.976767625171433
0,0.030099999,62,0,0.459866705,3450.0,15,0,2,0,2.0,0,0,0,1,1,0,0,1150.0,1586.54013225,8.146419323098003
0,0.179727987,49,1,517.0,0.0,9,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0.0,0.0
0,0.060089819,44,0,0.289561392,7500.0,17,0,1,0,4.0,0,0,0,1,1,0,0,1500.0,2171.71044,8.922791623969637
0,0.014084309,68,0,0.556866049,10682.0,11,0,3,0,1.0,0,0,0,1,1,0,0,5341.0,5948.443135418001,9.276408971945887
0,0.0,65,0,1356.0,0.0,6,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.385334901,39,0,0.610634082,9083.0,10,0,2,0,0.0,0,0,0,0,1,0,0,9083.0,5546.389366806,9.114269903225448
0,0.029616291,30,0,0.481764502,2878.0,5,0,1,0,0.0,0,0,0,0,1,0,0,2878.0,1386.518236756,7.965198290612176
0,0.043499412,28,0,0.203118752,2500.0,14,0,0,0,0.0,0,0,0,0,0,0,0,2500.0,507.79688,7.824445930877619
0,0.0,62,0,0.0,9700.0,9,0,0,0,0.0,0,0,0,0,0,0,0,9700.0,0.0,9.179984251961285
0,0.036182797,48,0,0.533189589,6492.0,18,0,3,0,1.0,0,0,0,1,1,0,0,3246.0,3461.466811788,8.778479952508487
0,0.031398782,73,0,0.02087994,4022.0,4,0,0,0,0.0,0,0,0,0,0,0,0,4022.0,83.97911868,8.299783171949787
0,0.788166424,59,0,0.602232961,6000.0,13,0,0,0,0.0,0,0,0,0,0,0,0,6000.0,3613.397766,8.699681400989514
1,0.608163745,56,5,0.530049468,9500.0,9,1,1,0,0.0,0,0,6,0,1,0,0,9500.0,5035.469945999999,9.15915233520675
0,0.389882502,54,0,0.367599146,8900.0,13,0,1,0,0.0,0,0,0,0,1,0,0,8900.0,3271.6323994,9.093918908958932
0,0.9999999,49,0,0.149375478,3922.0,3,0,0,0,2.0,0,0,0,1,0,0,0,1307.3333333333333,585.850624716,8.274611946209552
0,0.065260809,38,0,0.69466008,4250.0,15,0,3,0,1.0,0,0,0,1,1,0,0,2125.0,2952.30534,8.35490952835879
0,0.9999999,41,0,763.0,0.0,1,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.0,45,0,0.092727056,8400.0,6,0,1,0,3.0,0,0,0,1,1,0,0,2100.0,778.9072704,9.036106025364846
0,1.001329107,51,3,0.679293576,7813.0,14,0,2,0,1.0,0,0,3,1,1,1,0,3906.5,5307.320709287999,8.963672275615016
0,0.968809571,51,0,0.339403974,5435.0,8,0,0,0,1.0,0,0,0,1,0,0,0,2717.5,1844.66059869,8.600798775271034
1,0.347285913,36,0,0.139151581,3700.0,6,0,0,0,1.0,0,0,0,1,0,0,0,1850.0,514.8608497,8.216358332386156
0,0.406857625,50,0,0.332404828,14000.0,6,0,1,0,1.0,0,0,0,1,1,0,0,7000.0,4653.667592,9.546884034617923
0,0.0,23,1,0.139643861,3200.0,5,0,0,1,1.0,0,0,2,1,0,0,0,1600.0,446.8603552,8.071218539969863
0,0.025935066,56,0,978.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.375267789,73,0,0.483923962,4260.0,16,0,0,0,0.0,0,0,0,0,0,0,0,4260.0,2061.51607812,8.357259153499912
0,0.358867905,28,0,0.086158277,50000.0,11,0,2,0,0.0,0,0,0,0,1,0,0,50000.0,4307.91385,10.819798284210286
0,0.997660072,58,0,0.099778271,1352.0,11,0,0,0,0.0,0,0,0,0,0,0,0,1352.0,134.900222392,7.210079628170788
1,0.683239059,47,5,0.716453047,7645.0,13,0,2,4,2.0,0,0,9,1,1,0,0,2548.333333333333,5477.283544315,8.941937914256359
0,0.758455687,60,0,0.260342055,6840.0,20,0,1,0,1.0,0,0,0,1,1,0,0,3420.0,1780.7396562,8.830689198760998
0,0.014123055,41,0,0.456683465,4166.0,13,0,1,0,3.0,0,0,0,1,1,0,0,1041.5,1902.54331519,8.334951631422454
0,0.548966699,46,1,0.643895168,8050.0,12,0,3,0,4.0,0,0,1,1,1,0,0,1610.0,5183.3561024,8.993551586299981
0,0.042532216,76,0,0.348392702,2301.0,5,0,1,0,0.0,0,0,0,0,1,0,0,2301.0,801.651607302,7.741533589281828
0,0.193734919,40,1,0.475368115,5500.0,9,0,2,0,2.0,0,0,1,1,1,0,0,1833.3333333333333,2614.5246325,8.612685172875459
0,0.0,55,0,0.346724184,3708.0,9,0,1,0,0.0,0,0,0,0,1,0,0,3708.0,1285.653274272,8.21851757748959
0,0.660506889,64,0,1.32175968,5500.0,24,0,1,0,1.0,0,0,0,1,1,0,1,2750.0,7269.67824,8.612685172875459
0,0.197540123,36,0,0.395103975,3798.0,4,0,1,0,1.0,0,0,0,1,1,0,0,1899.0,1500.60489705,8.242493153187626
0,0.005559404,89,0,8.0,2.252184269388209,9,0,0,0,0.0,1,1,0,0,0,0,1,2.252184269388209,18.01747415510567,1.1793268534837624
0,0.9999999,51,0,1154.0,0.0,3,0,1,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.01228402,60,0,654.0,0.0,15,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.104820181,49,0,0.388734585,9000.0,13,0,2,0,2.0,0,0,0,1,1,0,0,3000.0,3498.611265,9.105090961257083
0,0.003884037,65,0,0.312843578,2000.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2000.0,625.6871560000001,7.601402334583733
1,0.196020166,38,0,0.508865485,7500.0,10,0,2,0,0.0,0,0,0,0,1,0,0,7500.0,3816.4911375,8.922791623969637
0,0.043218438,68,0,0.580691991,8265.0,7,0,2,0,0.0,0,0,0,0,1,0,0,8265.0,4799.419305615,9.019905995071678
0,0.028534701,53,0,0.321769429,6600.0,8,0,1,0,0.0,0,0,0,0,1,0,0,6600.0,2123.6782314,8.79497643168877
0,0.693342674,47,0,1.75264947,5000.0,16,0,2,0,2.0,0,0,0,1,1,0,1,1666.6666666666667,8763.24735,8.517393171418904
0,0.577940836,57,0,0.440472411,15748.0,20,0,2,0,0.0,0,0,0,0,1,0,0,15748.0,6936.559528428,9.664532150174582
0,0.027102089,46,0,0.280879954,19000.0,9,0,2,0,1.0,0,0,0,1,1,0,0,9500.0,5336.719126,9.852246888342531
0,0.960247664,51,0,0.564455292,4506.0,6,0,1,0,2.0,0,0,0,1,1,0,0,1502.0,2543.435545752,8.413387022690648
0,0.9999999,58,1,0.0,6330.076761851215,0,0,0,0,0.0,1,0,1,0,0,0,0,6330.076761851215,0.0,8.753225605229936
0,0.874251497,26,1,0.012489592,1200.0,2,0,0,0,0.0,0,0,1,0,0,0,0,1200.0,14.9875104,7.090909822079984
0,0.285841074,55,0,0.114999036,10373.0,6,0,0,0,0.0,0,0,0,0,0,0,0,10373.0,1192.885000428,9.247057954911346
0,0.304483674,40,0,2171.0,0.0,5,0,2,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,1.008741577,47,0,0.030181818,5499.0,3,2,0,1,1.0,0,0,3,1,0,1,0,2749.5,165.969817182,8.612503371220562
0,0.8460044,40,0,4466.0,0.0,8,0,3,0,3.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.671115766,68,0,0.982168331,4205.0,9,0,2,0,2.0,0,0,0,1,1,0,0,1401.6666666666667,4130.017831855,8.344267356262645
